lon,lat,month,ma,uas,vas,sfcWind,tas,rlds,rsds,pr,PM25,PM10,SO2,VOC,OC,CO,CO2,BC,NH3,NOx
113.9767,22.3908,201510,109.3303003,-1.876336799,-0.833013962,3.083848849,298.5220286,401.3266242,176.0218187,0.003936863,167.0656891,287.5900574,377.0652771,513.5752563,16.05709648,2776.412842,701942.6875,19.16206932,4.455271721,592.1911011
113.9767,22.3908,201511,73.93699133,-2.416167326,-1.053709291,3.455928963,296.577834,388.7740355,162.3743423,0.000583857,179.234314,310.4027405,404.1921387,554.1505127,17.6024704,2997.55835,747503.5,20.96388245,5.197465897,623.0647583
113.9767,22.3908,201512,40.19739839,-1.852597821,-2.609069779,3.875841651,290.2704788,366.8162312,112.3959128,0.003246244,189.0671082,327.8303833,430.9501953,589.9871826,18.49721909,3148.585693,801048.875,21.97546005,4.718481541,661.7642212
113.9767,22.3908,201601,40.49149819,-2.424183084,-2.297320702,3.973711065,288.1424654,363.9060972,86.97614251,0.007724704,129.350174,207.2319946,320.8026733,433.438446,12.60496235,2494.678955,781072.3125,15.20446587,4.055149555,562.307251
113.9767,22.3908,201602,53.46193862,-1.621682308,-2.25602495,3.933813849,287.740996,348.4802784,135.3683149,0.001483552,105.5123062,169.1456451,229.2988739,392.7850342,11.15826225,2088.379395,514383.0313,13.55977917,3.986405373,418.3327332
113.9767,22.3908,201603,54.15809935,-2.460562298,-0.273828864,3.551814538,291.0204147,373.9703105,149.4973336,0.005687322,139.6375885,225.3667908,314.233551,479.7600708,14.12226868,2651.688965,733244.375,16.92044258,4.246819496,555.5845947
113.9767,22.3908,201604,50.75452267,-1.409881296,2.051934338,3.479955463,296.9105123,415.597879,181.3527756,0.007902641,142.040451,228.5240021,331.7867737,457.8169556,13.35244846,2620.841309,801401.1875,16.03365135,5.538393021,588.4790649
113.9767,22.3908,201605,71.69363871,-1.318933263,1.424035817,3.384510742,299.7410972,420.0896075,220.1877489,0.008879072,152.6826019,245.9625092,359.2049561,482.3552856,14.26972103,2804.337646,866593.5625,17.0866375,6.334197521,631.7912598
113.9767,22.3908,201606,40.29502133,0.081974739,2.119970781,2.78098269,301.8070859,434.5190217,208.857341,0.010520544,162.8764496,263.5099182,382.9938354,533.1521606,16.03804398,3066.169434,910153.875,19.14295197,7.213306904,660.0710449
113.9767,22.3908,201607,54.00131742,0.388731663,2.043133604,2.980027917,302.4138009,431.9304787,243.8739668,0.005526066,151.8384857,244.1044312,364.7960205,484.5546875,14.05488873,2792.097168,888901.9375,16.84526062,6.786281586,642.5449829
113.9767,22.3908,201608,64.24397452,-0.887623779,0.383856757,2.642334354,301.5048561,435.60505,202.0081093,0.013448725,156.9550629,252.6048126,379.262207,498.5677795,14.48028755,2885.418945,926228.125,17.3403511,7.488282681,665.0505371
113.9767,22.3908,201609,87.6979663,-0.358583698,-0.63059708,2.642775207,300.7864965,425.435397,188.69488,0.00869335,160.4893494,260.7834473,350.3028564,540.6997681,16.25618935,3015.368652,809173.4375,19.37278748,5.509269714,608.7805176
113.9767,22.3908,201610,62.35630323,-1.521793621,-1.74388993,3.501116418,299.2674535,416.9685942,163.4903875,0.007409977,156.8279419,255.1204376,314.6142273,515.8515625,15.50123405,2838.417969,713370.5625,18.42516899,4.492671967,560.0543823
113.9767,22.3908,201611,62.90533833,-2.130682992,-2.128414308,3.772020719,294.0697779,384.3719306,140.648285,0.004587447,167.8372498,273.9958191,336.5031128,556.7306519,16.92590141,3068.735107,759616.5,20.08272934,5.209235191,588.7977905
113.9767,22.3908,201612,74.79662968,-2.011679804,-2.44693318,3.659603149,291.633896,355.9981245,139.9401345,0.000274691,177.0058441,289.3772583,358.4570618,592.0490723,17.77869034,3226.057861,814068.0625,21.03924942,4.742588997,625.4569092
113.9767,22.3908,201701,61.13225161,-2.221939324,-1.545196436,3.292151994,290.8839602,359.4776325,133.787723,0.000832969,128.2129364,205.0651245,272.5528259,418.8719788,12.06075001,2622.832764,880588.1875,14.88118839,4.119931221,551.8787231
113.9767,22.3908,201702,68.95618429,-2.255235552,-1.218215319,3.550932831,289.8193896,350.8632142,166.5382672,0.001409041,104.1869507,166.2316589,194.6362915,379.2524109,10.70063877,2178.750244,577680.875,13.33439732,4.05207634,410.3760986
113.9767,22.3908,201703,66.17148839,-2.827129114,-0.234564051,3.825804811,292.9849083,385.3736072,156.5845038,0.00191505,137.8693848,221.6343994,266.0110168,462.4602966,13.50304508,2781.065918,824575.625,16.51399231,4.309969425,544.6501465
113.9767,22.3908,201704,67.056663,-1.309992609,0.587627598,3.047919312,296.0895299,396.6556483,189.6013126,0.004909958,140.4847412,225.7767639,281.4178162,442.6036377,12.77584553,2755.980469,902443.6875,15.67045498,5.585688591,576.0039063
113.9767,22.3908,201705,96.35140484,-1.264056145,0.461032424,2.586345995,299.0216099,417.5326963,207.8829259,0.0059609,150.9762726,242.9628601,304.6493835,465.8320313,13.64710712,2951.709229,975968.875,16.67504883,6.372895718,618.5343018
113.9767,22.3908,201706,37.61994867,0.433434933,2.523789076,3.354973577,301.7416779,434.2290627,202.9541984,0.012565711,160.8349304,259.3220215,324.0986938,513.4507446,15.32095528,3226.049072,1024708.938,18.62219048,7.241485119,646.8727417
113.9767,22.3908,201707,55.48105903,-1.467224801,1.363784638,3.230873397,301.4507254,432.5947484,215.3723255,0.010553907,150.1876678,241.3757172,309.5003357,467.93396,13.44122219,2941.171143,1001648.063,16.44550323,6.820828915,629.3181763
113.9767,22.3908,201708,64.25908226,-0.020996932,1.647100574,3.139396354,302.3269662,432.6052923,227.8414395,0.008647754,155.3124237,249.8482056,321.7270508,481.1460571,13.84588242,3041.093994,1043821.125,16.91732788,7.512905121,651.5183105
113.9767,22.3908,201709,101.315856,-0.861110116,0.621476575,2.376720291,301.8262572,430.1801807,210.0413686,0.00774361,158.2647095,255.8787537,295.4996338,520.3485718,15.53181934,3163.62915,909263.875,18.84405518,5.558636189,595.7044678
113.9767,22.3908,201710,104.4785261,-2.094612078,-2.310521803,3.815665187,298.4442157,393.7982341,202.4556605,0.003838998,154.5463104,250.3397522,265.136261,497.0228577,14.81936264,2971.723877,799955.5625,17.94562531,4.554337025,545.9813843
113.9767,22.3908,201711,73.55645167,-1.736985915,-2.261440787,3.416252174,294.4780136,387.160809,132.2127963,0.001235552,165.3839722,268.4605103,282.9917603,535.3950806,16.17059135,3213.747314,851691.375,19.51786804,5.259939671,574.2449951
113.9767,22.3908,201712,84.89982129,-1.779839395,-2.819271926,3.847186192,290.3618244,338.3264414,146.6250752,0.000133453,174.4723358,283.6478882,301.5205383,568.5376587,16.97851563,3381.407959,912967.625,20.42573738,4.798480988,610.3444824
114.085,22.75,201301,122.6684871,-1.461367131,-1.48054489,2.817793933,288.5755111,333.2811548,164.0965643,0.000192395,184.005188,301.7914734,381.2116089,1776.320679,30.40293694,6842.102051,267410.5938,36.86406708,15.49935341,1125.9646
114.085,22.75,201302,89.91687179,-1.683033692,-0.373683346,2.824406732,292.159415,378.0613684,139.9004781,0.000482655,173.5300293,279.0608521,346.4954529,1711.011963,28.02696991,6586.969727,250592.2188,34.7923317,14.96907234,1103.194702
114.085,22.75,201303,81.46317452,-1.440402839,0.747394769,2.914340788,293.7495045,378.451495,172.3790925,0.006307878,209.1511383,347.549469,433.6062317,1922.281494,32.19487,6970.689941,298135.6563,38.98867035,16.31704521,1174.146973
114.085,22.75,201304,83.05297433,-1.616132936,0.441400018,3.014194041,294.7520503,403.988975,139.787174,0.005950891,203.6069336,335.7539673,410.0536499,1856.257324,31.06273842,6850.415527,291699.5,37.82605743,23.30372429,1162.790039
114.085,22.75,201305,70.64953548,-0.69863685,1.346860149,2.508094549,298.9099653,424.4284485,171.2970386,0.010109064,215.6158905,358.3156128,442.1541443,1919.84375,32.41566849,7016.313477,306370,39.18916321,27.3080368,1188.131592
114.085,22.75,201306,67.54320467,-0.705111117,1.268330523,3.011328495,301.2330748,430.0325652,206.857524,0.009263862,229.3509521,388.8274841,496.2575073,2050.968018,34.22081757,7222.586914,325065.5,41.61908722,31.96015739,1216.977783
114.085,22.75,201307,61.28478323,-1.212878608,1.66774845,2.810740282,301.1090253,429.225952,203.163811,0.010189136,211.1241302,350.1765442,431.138916,1995.347656,32.13776398,6991.824219,301085.5625,38.87715912,29.31885147,1182.936157
114.085,22.75,201308,73.15082774,-0.950824955,1.332982069,2.861438402,301.3638907,432.5947484,188.0943684,0.014376224,216.0807343,360.0991821,445.7657776,2031.083252,32.6551857,7062.269531,307898.375,39.49105453,33.56199265,1192.713379
114.085,22.75,201309,107.9876667,-1.335273079,-0.396023671,2.65423739,300.5068212,418.9824913,197.1360339,0.007423323,236.8925171,402.0154724,501.8767395,2071.979248,34.50833893,7287.444824,333285.4688,41.95145416,22.59283257,1225.568726
114.085,22.75,201310,155.6305548,-1.088634347,-1.518455744,2.55548627,298.0664284,380.3810404,211.3103743,0.000196843,241.0570831,403.7382202,480.3688965,2008.759155,33.88585663,7226.415039,335157.8438,40.86106491,17.16228867,1223.490356
114.085,22.75,201311,93.679553,-2.009213417,-1.896887306,3.331608356,294.11827,369.7843569,137.1188629,0.001400144,255.8542786,434.2269592,524.1940918,2114.644287,35.31203079,7410.331055,354163.0313,42.82455444,21.71506882,1248.69397
114.085,22.75,201312,107.9062452,-1.397857658,-2.631748594,3.199793245,287.2346483,313.2423519,151.2422165,0.00334411,264.5571594,452.5002441,551.2615967,2209.519043,36.56399918,7543.679688,369085.3438,44.03605652,19.39969826,1270.949951
114.085,22.75,201401,121.8609903,-1.614283146,-0.96840987,2.844245126,288.4661219,315.809807,178.2595743,5.34E-05,158.3940125,248.3423004,287.0455017,1729.404053,25.1745472,6105.921875,260097.375,30.76040649,22.23797798,999.8457031
114.085,22.75,201402,78.71844357,-1.862155072,-1.013767499,3.41713388,287.9236871,355.9085008,122.5932799,0.001575857,150.2314606,231.707489,264.7097168,1654.409912,23.30457687,5880.505859,244430.4688,29.12311363,21.73810768,979.8088989
114.085,22.75,201403,78.76647935,-1.963893549,0.076169557,3.117353694,292.1289665,385.995701,147.1519392,0.003963554,180.7270355,287.155426,325.4086609,1878.270996,26.64110947,6234.474121,290283.875,32.45994949,23.34949493,1042.537598
114.085,22.75,201404,107.8795263,-1.812827326,0.736224606,2.66856512,296.3432676,403.0083864,181.33578,0.006028739,176.4766541,278.8095703,308.940033,1810.19812,25.73503685,6131.265625,284572.5938,31.53360939,30.61127472,1031.685303
114.085,22.75,201405,75.62474968,-0.687846406,1.547923072,2.769520506,298.9900336,427.3860303,155.7913753,0.010989854,186.8480377,297.2455139,332.6130066,1878.333008,26.8340168,6277.191895,298732.6875,32.62395859,35.19189072,1054.394409
114.085,22.75,201406,88.08895933,-0.29384103,1.359722761,2.260996322,301.8037027,434.6033734,214.024007,0.006977367,197.6204071,319.4967041,369.4331665,2017.489624,28.28315163,6466.945801,315705.2188,34.54415894,40.13332748,1080.093994
114.085,22.75,201407,127.620519,-0.464638353,1.244636239,2.35401635,302.5119128,434.4135821,235.9426812,0.005579447,182.7980957,290.196228,324.1316223,1940.247925,26.60602951,6252.583984,293549.3438,32.37562943,37.80167389,1050.256592
114.085,22.75,201408,99.51099226,-0.015139262,1.38917137,2.20456711,301.7281453,431.2082171,215.7518942,0.008071682,187.024826,298.145752,334.5128784,1977.478027,27.02773285,6315.661133,300093.4688,32.86439896,41.71751785,1059.039551
114.085,22.75,201409,119.6668523,-1.046397464,-0.022669455,2.277087464,301.395467,422.9259337,220.8902342,0.004392828,204.9202423,331.9052734,373.1916809,2039.537231,28.5293026,6525.084961,323934.6875,34.81648636,30.51399994,1086.121582
114.085,22.75,201410,180.1144194,-1.309992609,-0.598779042,2.277748744,298.5107513,386.9288418,209.2029184,0.000514906,210.2072144,337.4851074,360.0749817,1972.295898,28.04776573,6471.0625,327091.875,33.96735382,24.79908943,1082.019653
114.085,22.75,201411,150.0397833,-1.626923381,-1.255110704,2.793547007,295.0689405,384.4773703,136.7789507,0.000692843,222.550766,361.2644653,389.8095093,2085.374268,29.2009201,6640.34375,344869.9688,35.52285004,28.72632217,1103.760498
114.085,22.75,201412,120.4286445,-1.639871914,-2.68150659,3.451740858,287.667694,337.282589,108.3566223,0.001402369,230.426239,376.5472717,409.3275452,2181.630371,30.21424675,6760.549316,359462.0313,36.49063492,26.10517693,1123.851685
114.085,22.75,201501,150.201491,-1.802036881,-1.080449983,2.939910274,288.628514,325.1148549,158.5956512,0.00141349,150.1344604,223.3440399,266.7944641,1767.438599,24.10844231,6266.23877,278051.0625,29.94014359,23.35056114,1007.956726
114.085,22.75,201502,125.4050332,-1.890210228,0.120511717,2.944980086,290.9809444,361.2226584,152.9361125,0.001103211,142.5063019,209.4554749,246.389389,1694.047852,22.36066437,6034.309082,261375.1563,28.4082756,22.85751724,985.1289063
114.085,22.75,201503,85.57262806,-1.963276953,0.588981557,3.02984433,293.5217045,394.5890314,143.9624294,0.001005346,171.1010284,258.258606,301.4214783,1915.047485,25.48355293,6387.960449,309533.5,31.53953743,24.47601509,1056.536499
114.085,22.75,201504,144.85388,-0.697403657,0.756872482,2.967022747,296.5744508,392.1850077,209.6334739,0.00215193,167.2231445,251.5530396,286.6788635,1848.51355,24.64018631,6289.064941,303238.25,30.66571045,31.82663345,1045.067261
114.085,22.75,201505,85.22466,-0.26671077,2.144680535,2.878852104,300.1008409,431.9410226,152.3979181,0.016023256,176.823349,267.7046509,308.0498352,1914.898926,25.66241646,6428.522461,318162.5,31.6932888,36.45805359,1070.170532
114.085,22.75,201506,79.73222467,0.079508352,2.418180268,2.975619385,302.3371157,431.5192641,237.7215552,0.004661958,186.8120575,286.0552979,341.424408,2052.865234,27.02816963,6618.852051,336336.125,33.49423599,41.46166611,1097.963989
114.085,22.75,201507,108.6119819,-0.090055777,1.034434093,2.693693753,301.8645998,432.2678855,212.4037587,0.010922015,173.0097198,261.293335,299.9428406,1979.316406,25.44957733,6404.63916,312839.4375,31.46132469,39.10010147,1064.666016
114.085,22.75,201508,141.86319,0.171689578,0.576795925,1.97973197,301.9063255,430.5228595,212.3414414,0.008676669,176.8946381,268.1461792,309.3834229,2015.799316,25.84350204,6465.709473,319753.2188,31.92085266,43.05989838,1074.830688
114.085,22.75,201509,153.3455147,-0.813632159,0.279940398,2.160922642,300.9928698,421.9031692,205.9737521,0.003685527,193.8060913,297.7896118,344.5235901,2074.820068,27.25782013,6673.63916,344582.4063,33.75166702,31.73048401,1106.182129
114.085,22.75,201510,144.508,-1.519327234,-0.804242332,2.63153345,298.3269325,399.0913039,174.1636318,0.002821419,198.8663788,304.6678162,332.9405518,2008.447998,26.8031311,6617.308594,347059.7813,32.95677567,25.94450188,1104.282227
114.085,22.75,201511,118.6733073,-1.832558424,-0.819474371,2.849094512,296.4853607,386.7917703,160.5388162,0.0005327,210.3713074,325.0713501,359.9005127,2119.84668,27.89056969,6785.894531,365795.7813,34.41599655,29.91888618,1129.307617
114.085,22.75,201512,77.26343871,-1.647271076,-2.22691483,3.364011068,289.8126233,364.4491113,106.3568053,0.003490908,218.0732422,338.8902283,377.6921387,2213.431641,28.83564758,6902.836426,381152.25,35.32666397,27.26230049,1152.559204
114.085,22.75,201601,69.3881829,-2.030486007,-1.945291343,3.350344618,287.5808593,360.4213172,83.19745145,0.00782813,143.6663361,203.5439911,244.9750366,1708.050903,22.91797829,5843.881836,278193.75,29.28308487,23.38432884,956.5070801
114.085,22.75,201602,85.56366103,-1.540291526,-1.844759881,3.435649715,287.2087107,345.4910647,130.7171824,0.001218871,137.2400055,193.0603027,229.1001892,1631.193848,21.29871368,5627.848633,261951.375,27.89787102,22.91303635,935.375
114.085,22.75,201603,94.5870471,-2.011679804,-0.043317331,3.057838509,290.7678047,372.3096362,141.4924004,0.005367035,163.3623047,235.0866852,275.8618469,1854.74707,24.18528366,5977.095703,309729.1563,30.75760078,24.48810387,1004.221252
114.085,22.75,201604,83.53477833,-1.111448429,2.035009849,3.222276759,297.2116144,417.7435756,166.1417029,0.009554122,159.7400665,229.611084,262.3468018,1788.982788,23.39809608,5875.938477,303756.9063,29.92640114,31.63526917,992.9406128
114.085,22.75,201605,129.6619719,-1.073836023,1.354306924,3.011328495,299.8617636,420.8804048,204.9200242,0.008986947,168.8677979,244.1278076,281.8507996,1855.587524,24.34731102,6019.291504,318578.4063,30.89187622,36.15065765,1017.74176
114.085,22.75,201606,87.46475533,-0.060459129,1.775388197,2.44372998,301.8600889,434.6666372,198.3540528,0.010942033,177.5944977,258.3730164,309.9167786,1995.370239,25.59197807,6207.51709,335938.4375,32.51322556,41.02022552,1043.716431
114.085,22.75,201607,105.4366687,0.237357141,1.738492812,2.575104238,302.4645484,432.3364213,234.9116141,0.005945331,165.3570557,238.3886871,275.016449,1914.670044,24.15868187,5994.463379,313263.125,30.69023705,38.73784256,1012.6073
114.085,22.75,201608,147.4058026,-0.966239875,0.185163263,2.375618158,301.5071115,435.9635447,194.8699523,0.01312399,168.9586945,244.3375854,283.3085632,1951.243164,24.51902771,6056.70459,320105.5,31.11131668,42.56882858,1022.502441
114.085,22.75,201609,133.7648653,-0.283358884,-0.599117532,2.195970473,300.7278549,424.855479,183.2449538,0.008226265,184.3358002,269.6167603,313.0138245,2017.183594,25.79995155,6264.413086,344251.6563,32.75419998,31.56528854,1051.515747
114.085,22.75,201610,115.0467142,-1.358087162,-1.645050918,3.071945812,299.1558089,415.7349505,158.8052638,0.007017403,189.5953064,278.1052551,303.5134888,1950.268066,25.40098763,6209.958008,347483.4375,32.04717636,25.93649864,1050.040771
114.085,22.75,201611,121.802095,-1.794329421,-1.684315731,3.158132616,293.6378599,380.497024,138.2915602,0.003812307,199.9087982,295.0314941,326.1999817,2062.779785,26.38697815,6377.612305,365690.625,33.35842896,29.77228355,1073.455444
114.085,22.75,201612,134.0383458,-1.747468061,-2.040745457,3.105450657,291.2448316,351.1848051,139.1413408,0.000211301,207.2429352,307.3927002,341.846283,2154.056396,27.26956558,6496.234375,381061.9688,34.20674515,27.18028259,1096.297607
114.085,22.75,201701,119.90935,-1.738527407,-1.243263562,2.723671772,290.6009017,357.7009746,130.3206182,0.000810727,147.3747864,205.0547028,219.3698883,1627.544556,22.97378349,5733.523438,293042.625,32.20624161,23.55823708,955.173645
114.085,22.75,201702,125.0081443,-1.772440233,-0.874648204,2.980909623,289.7844302,349.740282,166.170029,0.001146584,141.1690826,195.4052429,206.2513885,1554.846558,21.46804047,5525.01123,275939.4063,30.9165554,23.10105324,933.4729614
114.085,22.75,201703,94.70304774,-2.237354244,-0.037901495,3.286641328,292.7108716,383.5969493,145.8602727,0.002288719,166.6875,235.9704132,245.7016296,1764.447266,24.19443512,5885.804199,326593.3125,33.63737106,24.65316963,1001.891357
114.085,22.75,201704,114.7958307,-1.065820264,0.625199962,2.698322712,296.0895299,396.3973212,180.7182728,0.005092344,162.976944,230.6503143,233.9302673,1704.584839,23.44958115,5781.960449,320339.25,32.82637024,31.71593475,989.3041382
114.085,22.75,201705,134.904859,-0.943734091,0.499281768,2.225948491,299.0667188,417.1742015,198.8412603,0.006717134,172.0107117,244.907486,250.9061432,1766.748291,24.35613632,5930.462891,336065.9688,33.76816177,36.18101883,1014.283325
114.085,22.75,201706,57.93054067,0.11280458,2.040764176,2.784289089,301.6807809,434.450486,192.3262757,0.012851523,180.5509186,258.2214966,274.8780212,1896.845703,25.55179405,6125.416016,354262.375,35.3183403,40.99567413,1041.296753
114.085,22.75,201707,80.56068613,-1.353154387,1.11228674,2.804127484,301.5465818,432.5789324,209.2822313,0.010479396,168.510025,239.2185822,244.6155396,1819.967529,24.17291451,5902.999023,330428.0313,33.57507706,38.74556351,1009.48822
114.085,22.75,201708,100.8721319,-0.154490146,1.3319666,2.729182437,302.3506484,432.700188,221.3774418,0.008109494,172.1516724,245.0987244,251.7938385,1853.865356,24.52071381,5967.665527,337683.0938,33.98407745,42.5216217,1019.619324
114.085,22.75,201709,130.4756417,-0.728850095,0.406535571,2.008167003,301.8206186,429.7847821,205.6621659,0.006663753,187.3482819,269.6233215,276.8070068,1917.336426,25.75664139,6184.8125,363083.8125,35.56015015,31.6575985,1047.874268
114.085,22.75,201710,121.6791584,-1.710472251,-2.088134025,3.210594149,298.1318364,390.5296054,202.2007263,0.002954872,192.5454559,278.6431885,268.5962524,1855.330444,25.37112427,6129.368652,366709.1563,34.88121796,26.09359741,1043.459473
114.085,22.75,201711,95.826335,-1.417588756,-1.942921914,2.89472282,294.1983383,384.9834805,126.6269052,0.001141023,202.8063202,295.0053711,287.719635,1960.25354,26.32309914,6303.377441,385886.3438,36.13919067,29.8716507,1067.17395
114.085,22.75,201712,134.3678661,-1.52395171,-2.439824895,3.28135109,290.0201243,335.0525407,142.6254412,0.000110099,210.0953674,307.1475525,301.2723389,2044.036011,27.16157913,6426.410645,402240.7813,36.95537186,27.30512619,1090.192017
114.096,22.55,201301,89.56896355,-1.691666048,-1.784847192,3.250270938,289.0581765,335.548107,167.9432378,0.000181274,1808.369141,2801.01416,5773.518066,19279.54102,158.0965271,46143.58984,2838779.5,246.8886566,51.03887177,8934.695313
114.096,22.55,201302,79.40456464,-2.140240243,-0.634320468,3.233077663,292.1560318,379.031413,146.6817273,0.000379229,1722.245728,2632.070801,5215.889648,17770.43945,147.8659973,45003.57813,2591889.25,234.3444061,50.85313797,8569.3125
114.096,22.55,201303,71.36058774,-1.957419283,0.638401063,3.331828783,293.5498975,378.0666404,179.9251442,0.005884165,2109.072998,3283.125732,6597.154785,21394.8125,170.5358734,48038.53516,3251060.25,262.6199951,51.71121979,9632.601563
114.096,22.55,201304,66.47890333,-2.03973496,0.308035049,3.499132578,294.8558009,404.0522388,152.9701037,0.00544377,2045.886719,3173.50708,6203.312012,20236.98633,164.6239166,46761.66797,3146365,254.2186584,56.59117126,9429.813477
114.096,22.55,201305,44.188639,-0.846003493,1.473793813,2.903980737,298.8671118,423.4004121,185.4203921,0.009487396,2183.615723,3401.189697,6719.876465,21346.30859,172.6984406,48561.62891,3350072.75,264.2068176,59.32108688,9803.630859
114.096,22.55,201306,27.47911467,-0.69678706,1.52118238,3.467391147,301.1687946,430.1907247,213.1459004,0.009884418,2338.540039,3676.044922,7609.119141,23644.58008,185.6674652,50261.28516,3642577.5,281.3820496,62.56506348,10304.32324
114.096,22.55,201307,29.14654323,-1.303210044,2.06344299,3.271652319,301.0751936,429.2417679,211.134753,0.009335037,2128.149414,3313.184814,6534.934082,21522.81445,170.6024323,48290.48438,3279971,261.9590454,60.68886948,9721.963867
114.096,22.55,201308,59.74641548,-0.94003451,1.673841266,3.328081531,301.3920838,432.4787648,192.360267,0.014675381,2186.367188,3412.131348,6774.54541,22144.82617,174.2592621,49020.96875,3376091.25,266.4958801,63.60828018,9875.31543
114.096,22.55,201309,84.77566433,-1.691666048,-0.423779832,3.220733773,300.5496747,420.6800694,197.8158584,0.00735326,2428.904785,3824.020264,7686.097168,23988.08398,188.0119934,51036.27734,3744717,284.2121277,56.08577347,10424.10059
114.096,22.55,201310,150.772971,-1.379051454,-1.619664185,2.947184352,298.157774,382.8588718,213.4631518,0.000346978,2484.25708,3886.182617,7309.570801,22864.22266,183.1744995,50617.26563,3725432.25,276.4120483,52.29231262,10313.12793
114.096,22.55,201311,77.377823,-2.449155256,-2.24214687,3.959383336,294.3156215,373.2058731,139.5832267,0.001462422,2660.430176,4184.166016,8026.395508,24723.78125,193.9447937,52225.70703,4006056.25,290.5523376,55.50540924,10740.34082
114.096,22.55,201312,75.25271548,-1.362711638,-3.098525985,3.643071153,287.8391079,318.3350863,151.5368071,0.003160612,2741.719727,4344.783203,8460.557617,26368.45117,201.1396942,53525.48047,4208220,298.9994812,53.93712616,11066.40039
114.096,22.55,201401,89.05949613,-1.949403524,-1.338717677,3.283996209,288.7457972,317.7657123,180.7352684,5.67E-05,1567.214844,2331.321777,4171.832031,19575.62695,132.8573151,40325.49609,2699822.25,207.2763062,56.58063889,7997.893555
114.096,22.55,201402,57.14351964,-2.268492384,-1.404046202,4.005452497,288.2992189,357.9487577,128.7286958,0.001843876,1505.116211,2217.062012,3823.600586,17934.22852,125.578331,39295.0625,2474128.75,198.3408661,56.28012848,7673.992676
114.096,22.55,201403,62.96071806,-2.538561797,-0.051102596,3.627861717,292.2913586,387.5983835,153.174051,0.003646603,1831.573364,2743.169434,4755.919922,21795.21875,142.5604858,41984.51563,3096083.5,218.9729156,57.32603836,8611.212891
114.096,22.55,201404,74.627034,-2.365606385,0.554117111,3.095311033,296.1752368,402.0172538,195.8840238,0.006435771,1782.550903,2665.555176,4482.815918,20597.2207,138.0495148,40965.85156,3004069,212.7060547,62.37560654,8423.25
114.096,22.55,201405,47.88430903,-0.703569625,1.767602932,3.199352392,299.0768683,426.7112166,169.5011689,0.010266984,1901.30481,2853.746094,4855.383789,21791.17578,144.463028,42462.92969,3196371.75,220.2011414,65.49437714,8756.237305
114.096,22.55,201406,53.96120397,-0.230331556,1.662671104,2.649608432,301.737167,433.9970955,223.2129678,0.00609769,2019.487549,3048.426025,5449.407715,24235.89844,153.9418793,43923.99219,3457847.5,232.5060883,68.92601776,9199.661133
114.096,22.55,201407,66.3233671,-0.46710474,1.49173377,2.713532148,302.3844801,434.1183511,240.8770739,0.005424864,1852.337646,2777.559326,4713.689453,21876.00977,142.8158875,42209.83984,3129024.5,218.5632782,67.25476074,8689.702148
114.096,22.55,201408,46.48286452,0.106946911,1.625098739,2.627124918,301.7112294,431.1291374,219.9384799,0.007541206,1901.299194,2857.008789,4881.087402,22525.56055,145.6628571,42825.8125,3219271,221.9078979,70.01480865,8826.431641
114.096,22.55,201409,75.89278667,-1.160159579,0.047059437,2.616103587,301.5127502,422.8784859,228.1077041,0.004259375,2106.470947,3188.658203,5495.064453,24598.38672,155.942749,44590.08984,3558519.5,234.7327728,62.2484436,9287.639648
114.096,22.55,201410,109.9112697,-1.908091536,-0.737559847,2.820879906,298.8107257,389.3961293,211.0781009,0.00076513,2173.544922,3285.061523,5262.161621,23400.18164,152.7649841,44284.51953,3559057.25,229.3201752,58.27745056,9164.424805
114.096,22.55,201411,75.27207467,-2.107252313,-1.462943422,3.334473902,295.319295,385.7795498,143.7981384,0.000958637,2317.456543,3515.863037,5738.972656,25389.72461,160.7467499,45674.67188,3816270.25,239.5202942,61.09091187,9534.814453
114.096,22.55,201412,68.68651032,-1.911482819,-3.205827242,4.116767934,288.2710258,341.9430209,110.0845095,0.001581418,2392.866699,3653.083008,6045.092285,27062.29102,166.3928223,46791.82813,4009633.5,245.7957764,59.27714539,9826.902344
114.096,22.55,201501,93.39395355,-2.165829012,-1.426386527,3.427273504,288.9814914,326.9442326,162.7085893,0.001272252,1500.499268,2172.486816,3860.490234,19619.72852,131.3514862,40305.85156,2880305.25,210.4093323,63.08872223,8364.944336
114.096,22.55,201502,87.272865,-2.356665731,-0.190898871,3.340645847,290.9561345,361.9027441,157.0490505,0.00125001,1439.94519,2071.136475,3536.726563,18004.51172,124.279808,39181.38281,2638965,201.9881134,62.78816605,7998.833984
114.096,22.55,201503,75.73642226,-2.584806559,0.539562051,3.529110597,293.4901282,393.6980665,155.8480273,0.001102099,1750.696655,2556.357422,4393.392578,21801.50195,140.5076294,41814.63281,3295608,221.5870514,63.8433609,9056.90332
114.096,22.55,201504,97.47105833,-0.944350688,0.74604081,3.302512044,296.3737161,390.5665093,221.6153803,0.002024037,1704.723999,2488.879639,4145.740234,20634.10547,136.2602539,40892.25781,3194714.25,215.5563049,68.95281982,8855.552734
114.096,22.55,201505,71.6268629,-0.094063657,2.526496994,3.252254778,300.1651211,430.7231948,169.9827112,0.014133784,1815.517944,2660.592773,4485.750977,21793.14453,142.2676086,42254.64453,3398344.5,222.7558136,72.10774994,9223.051758
